figure_id,visual_element_id,evidence_role,source_file,source_record_ids,source_field,aggregation_rule,denominator,missingness_handling,notes
FigWP9_01,Li2023_GCSMLReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2023_GCSMLReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Wang2026_LifecycleTrustworthyReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wang2026_LifecycleTrustworthyReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Wang2026_LifecycleTrustworthyReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wang2026_LifecycleTrustworthyReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Wang2026_LifecycleTrustworthyReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wang2026_LifecycleTrustworthyReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Wei2026_AIUncertaintyDecisionReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Wei2026_AIUncertaintyDecisionReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Yan2021_MLCCUSReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Yan2021_MLCCUSReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Yan2021_MLCCUSReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Yan2021_MLCCUSReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Yan2021_MLCCUSReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Yan2021_MLCCUSReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Yan2021_MLCCUSReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Li2024_StatComputationalReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Li2024_StatComputationalReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Li2024_StatComputationalReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,WangChuLyu2024_DLReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,WangChuLyu2024_DLReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,WangChuLyu2024_DLReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,WangChuLyu2024_DLReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,WangChuLyu2024_DLReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,WangChuLyu2024_DLReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,WangChuLyu2024_DLReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Aminaho2026_AIMonitoringReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Aminaho2026_AIMonitoringReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Aminaho2026_AIMonitoringReview::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Aminaho2026_AIMonitoringReview::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Aminaho2026_AIMonitoringReview::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Aminaho2026_AIMonitoringReview::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Aminaho2026_AIMonitoringReview,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Roberts2020_FieldReleaseLeakage::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Roberts2020_FieldReleaseLeakage::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Roberts2020_FieldReleaseLeakage::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Roberts2020_FieldReleaseLeakage::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Roberts2020_FieldReleaseLeakage::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Roberts2020_FieldReleaseLeakage::uncertainty_calibration,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,uncertainty_calibration,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Roberts2020_FieldReleaseLeakage::transfer_testing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,transfer_testing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Roberts2020_FieldReleaseLeakage::field_validation,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,field_validation,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
FigWP9_01,Roberts2020_FieldReleaseLeakage::mrv_auditability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,mrv_auditability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Roberts2020_FieldReleaseLeakage::open_traceability,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,open_traceability,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Roberts2020_FieldReleaseLeakage::missingness_aware_coding,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,missingness_aware_coding,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Roberts2020_FieldReleaseLeakage::minimum_validation_packages,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Roberts2020_FieldReleaseLeakage,minimum_validation_packages,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Bashir2024_ComprehensiveStorageReview::search_transparency,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,search_transparency,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,partial
FigWP9_01,Bashir2024_ComprehensiveStorageReview::corpus_verification,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,corpus_verification,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,unclear
FigWP9_01,Bashir2024_ComprehensiveStorageReview::decision_framing,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,decision_framing,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Bashir2024_ComprehensiveStorageReview::method_evolution,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,method_evolution,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,not_applicable
FigWP9_01,Bashir2024_ComprehensiveStorageReview::physical_diagnostics,verified competing-review feature coding,evidence/WP9_1_COMPETING_REVIEW_COMPARISON.csv,Bashir2024_ComprehensiveStorageReview,physical_diagnostics,direct feature code; no numerical aggregation,14 competing reviews plus one separately identified author-synthesis row,unclear remains unclear; not_applicable remains not_applicable; neither is coded no,yes
